Senser01,Senser03,Senser02
1654,-4912,0
1655,-4912,0
1656,-4912,0
1657,-4912,0
1658,-4912,0
1659,-4912,0
1660,-4912,0
1661,-4912,0
1662,-4912,0
1663,-4912,0
1664,-4912,0
1665,-4912,0
1666,-4912,0
1667,-4912,0
1668,-4912,0
1669,-4912,0
1670,-4912,0
1671,-4912,0
1672,-4912,0
1673,-4912,0
1674,-4912,0
1675,-4912,0
1676,-4912,0
1677,-4912,0
1678,-4912,0
1679,-4912,0
1680,-4912,0
1681,-4912,0
1682,-4912,0
1683,-4912,0
1684,-4912,0
1685,-4912,0
1686,-4912,0
1687,-4912,0
1688,-4912,0
1689,-4912,0
1690,-4912,0
1691,-4912,0
1692,-4912,0
1693,-4912,0
1694,-4912,0
1695,-4912,0
1696,-4912,0
1697,-4912,0
1698,-4912,0
1699,-4912,0
1700,-4912,0
1701,-4912,0
1702,-4912,0
1703,-4912,0
1704,-4912,0
1705,-4912,0
1706,-4912,0
1707,-4912,0
1708,-4912,0
1709,-4912,0
1710,-4912,0
1711,-4912,0
1712,-4912,0
1713,-4912,0
1714,-4912,0
1715,-4912,0
1716,-4912,0
1717,-4912,0
1718,-4912,0
1719,-4912,0
1720,-4912,0
1721,-4912,0
1722,-4912,0
1723,-4912,0
1724,-4912,0
1725,-4912,0
1726,-4912,0
1727,-4912,0
1728,-4912,0
1729,-4912,0
1730,-4912,0
1731,-4912,0
1732,-4912,0
1733,-4912,0
1734,-4912,0
1735,-4912,0
1736,-4912,0
1737,-4912,0
1738,-4912,0
1739,-4912,0
1740,-4912,0
1741,-4912,0
1742,-4912,0
1743,-4912,0
1744,-4912,0
1745,-4912,0
1746,-4912,0
1747,-4912,0
1748,-4912,0
1749,-4912,0
1750,-4912,0
1751,-4912,0
1752,-4912,0
1753,-4912,0
1754,-4912,0
1755,-4912,0
1756,-4912,0
1757,-4912,0
1758,-4912,0
1759,-4912,0
1760,-4912,0
1761,-4912,0
1762,-4912,0
1763,-4912,0
1764,-4912,0
1765,-4912,0
1766,-4912,0
1767,-4912,0
1768,-4912,0
1769,-4912,0
1770,-4912,0
1771,-4912,0
1772,-4912,0
1773,-4912,0
1774,-4912,0
1775,-4912,0
1776,-4912,0
1777,-4912,0
1778,-4912,0
1779,-4912,0
1780,-4912,0
1781,-4912,0
1782,-4912,0
1783,-4912,0
1784,-4912,0
1785,-4912,0
1786,-4912,0
1787,-4912,0
1788,-4912,0
1789,-4912,0
1790,-4912,0
1791,-4912,0
1792,-4912,0
1793,-4912,0
1794,-4912,0
1795,-4912,0
1796,-4912,0
1797,-4912,0
1798,-4912,0
1799,-4912,0
1800,-4912,0
1801,-4912,0
1802,-4912,0
1803,-4912,0
1804,-4912,0
1805,-4912,0
1806,-4912,0
1807,-4912,0
1808,-4912,0
1809,-4912,0
1810,-4912,0
1811,-4912,0
1812,-4912,0
1813,-4912,0
1814,-4912,0
1815,-4912,0
1816,-4912,0
1817,-4912,0
1818,-4912,0
1819,-4912,0
1820,-4912,0
1821,-4912,0
1822,-4912,0
1823,-4912,0
1824,-4912,0
1825,-4912,0
1826,-4912,0
1827,-4912,0
1828,-4912,0
1829,-4912,0
1830,-4912,0
1831,-4912,0
1832,-4912,0
1833,-4912,0
1834,-4912,0
1835,-4912,0
1836,-4912,0
1837,-4912,0
1838,-4912,0
1839,-4912,0
1840,-4912,0
1841,-4912,0
1842,-4912,0
1843,-4912,0
1844,-4912,0
1845,-4912,0
1846,-4912,0
1847,-4912,0
1848,-4912,0
1849,-4912,0
1850,-4912,0
1851,-4912,0
1852,-4912,0
1853,-4912,0
1854,-4912,0
1855,-4912,0
1856,-4912,0
1857,-4912,0
1858,-4912,0
1859,-4912,0
1860,-4912,0
1861,-4912,0
1862,-4912,0
1863,-4912,0
1864,-4912,0
1865,-4912,0
1866,-4912,0
1867,-4912,0
1868,-4912,0
1869,-4912,0
1870,-4912,0
1871,-4912,0
1872,-4912,0
1873,-4912,0
1874,-4912,0
1875,-4912,0
1876,-4912,0
1877,-4912,0
1878,-4912,0
1879,-4912,0
1880,-4912,0
1881,-4912,0
1882,-4912,0
1883,-4912,0
1884,-4912,0
1885,-4912,0
1886,-4912,0
1887,-4912,0
1888,-4912,0
1889,-4912,0
1890,-4912,0
1891,-4912,0
1892,-4912,0
1893,-4912,0
1894,-4912,0
1895,-4912,0
1896,-4912,0
1897,-4912,0
1898,-4912,0
1899,-4912,0
1900,-4912,0
1901,-4912,0
1902,-4912,0
1903,-4912,0
1904,-4912,0
1905,-4912,0
1906,-4912,0
1907,-4912,0
1908,-4912,0
1909,-4912,0
1910,-4912,0
1911,-4912,0
1912,-4912,0
1913,-4912,0
1914,-4912,0
1915,-4912,0
1916,-4912,0
1917,-4912,0
1918,-4912,0
1919,-4912,0
1920,-4912,0
1921,-4912,0
1922,-4912,0
1923,-4912,0
1924,-4912,0
1925,-4912,0
1926,-4912,0
1927,-4912,0
1928,-4912,0
1929,-4912,0
1930,-4912,0
1931,-4912,0
1932,-4912,0
1933,-4912,0
1934,-4912,0
1935,-4912,0
1936,-4912,0
1937,-4912,0
1938,-4912,0
1939,-4912,0
1940,-4912,0
1941,-4912,0
1942,-4912,0
1943,-4912,0
1944,-4912,0
1945,-4912,0
1946,-4912,0
1947,-4912,0
1948,-4912,0
1949,-4912,0
1950,-4912,0
1951,-4912,0
1952,-4912,0
1953,-4912,0
1954,-4912,0
1955,-4912,0
1956,-4912,0
1957,-4912,0
1958,-4912,0
1959,-4912,0
1960,-4912,0
1961,-4912,0
1962,-4912,0
1963,-4912,0
1964,-4912,0
1965,-4912,0
1966,-4912,0
1967,-4912,0
1968,-4912,0
1969,-4912,0
1970,-4912,0
1971,-4912,0
1972,-4912,0
1973,-4912,0
1974,-4912,0
1975,-4912,0
1976,-4912,0
1977,-4912,0
1978,-4912,0
1979,-4912,0
1980,-4912,0
1981,-4912,0
1982,-4912,0
1983,-4912,0
1984,-4912,0
1985,-4912,0
1986,-4912,0
1987,-4912,0
1988,-4912,0
1989,-4912,0
1990,-4912,0
1991,-4912,0
1992,-4912,0
1993,-4912,0
1994,-4912,0
1995,-4912,0
1996,-4912,0
1997,-4912,0
1998,-4912,0
1999,-4912,0
2000,-4912,0
2001,-4912,0
2002,-4912,0
2003,-4912,0
2004,-4912,0
2005,-4912,0
2006,-4912,0
2007,-4912,0
2008,-4912,0
2009,-4912,0
2010,-4912,0
2011,-4912,0
2012,-4912,0
2013,-4912,0
2014,-4912,0
2015,-4912,0
2016,-4912,0
2017,-4912,0
2018,-4912,0
2019,-4912,0
2020,-4912,0
2021,-4912,0
2022,-4912,0
2023,-4912,0
2024,-4912,0
2025,-4912,0
2026,-4912,0
2027,-4912,0
2028,-4912,0
2029,-4912,0
2030,-4912,0
2031,-4912,0
2032,-4912,0
2033,-4912,0
2034,-4912,0
2035,-4912,0
2036,-4912,0
2037,-4912,0
2038,-4912,0
2039,-4912,0
2040,-4912,0
2041,-4912,0
2042,-4912,0
2043,-4912,0
2044,-4912,0
2045,-4912,0
2046,-4912,0
2047,-4912,0
2048,-4912,0
2049,-4912,0
2050,-4912,0
2051,-4912,0
2052,-4912,0
2053,-4912,0
2054,-4912,0
2055,-4912,0
2056,-4912,0
2057,-4912,0
2058,-4912,0
2059,-4912,0
2060,-4912,0
2061,-4912,0
2062,-4912,0
2063,-4912,0
2064,-4912,0
2065,-4912,0
2066,-4912,0
2067,-4912,0
2068,-4912,0
2069,-4912,0
2070,-4912,0
2071,-4912,0
2072,-4912,0
2073,-4912,0
2074,-4912,0
2075,-4912,0
2076,-4912,0
2077,-4912,0
2078,-4912,0
2079,-4912,0
2080,-4912,0
2081,-4912,0
2082,-4912,0
2083,-4912,0
2084,-4912,0
2085,-4912,0
2086,-4912,0
2087,-4912,0
2088,-4912,0
2089,-4912,0
2090,-4912,0
2091,-4912,0
2092,-4912,0
2093,-4912,0
2094,-4912,0
2095,-4912,0
2096,-4912,0
2097,-4912,0
2098,-4912,0
2099,-4912,0
2100,-4912,0
2101,-4912,0
2102,-4912,0
2103,-4912,0
2104,-4912,0
2105,-4912,0
2106,-4912,0
2107,-4912,0
2108,-4912,0
2109,-4912,0
2110,-4912,0
2111,-4912,0
2112,-4912,0
2113,-4912,0
2114,-4912,0
2115,-4912,0
2116,-4912,0
2117,-4912,0
2118,-4912,0
2119,-4912,0
2120,-4912,0
2121,-4912,0
2122,-4912,0
2123,-4912,0
2124,-4912,0
2125,-4912,0
2126,-4912,0
2127,-4912,0
2128,-4912,0
2129,-4912,0
2130,-4912,0
2131,-4912,0
2132,-4912,0
2133,-4912,0
2134,-4912,0
2135,-4912,0
2136,-4912,0
2137,-4912,0
2138,-4912,0
2139,-4912,0
2140,-4912,0
2141,-4912,0
2142,-4912,0
2143,-4912,0
2144,-4912,0
2145,-4912,0
2146,-4912,0
2147,-4912,0
2148,-4912,0
2149,-4912,0
2150,-4912,0
2151,-4912,0
2152,-4912,0
2153,-4912,0
2154,-4912,0
2155,-4912,0
2156,-4912,0
2157,-4912,0
2158,-4912,0
2159,-4912,0
2160,-4912,0
2161,-4912,0
2162,-4912,0
2163,-4912,0
2164,-4912,0
2165,-4912,0
2166,-4912,0
2167,-4912,0
2168,-4912,0
2169,-4912,0
2170,-4912,0
2171,-4912,0
2172,-4912,0
2173,-4912,0
2174,-4912,0
2175,-4912,0
2176,-4912,0
2177,-4912,0
2178,-4912,0
2179,-4912,0
2180,-4912,0
2181,-4912,0
2182,-4912,0
2183,-4912,0
2184,-4912,0
2185,-4912,0
2186,-4912,0
2187,-4912,0
2188,-4912,0
2189,-4912,0
2190,-4912,0
2191,-4912,0
2192,-4912,0
2193,-4912,0
2194,-4912,0
2195,-4912,0
2196,-4912,0
2197,-4912,0
2198,-4912,0
2199,-4912,0
2200,-4912,0
2201,-4912,0
2202,-4912,0
2203,-4912,0
2204,-4912,0
2205,-4912,0
2206,-4912,0
2207,-4912,0
2208,-4912,0
2209,-4912,0
2210,-4912,0
2211,-4912,0
2212,-4912,0
2213,-4912,0
2214,-4912,0
2215,-4912,0
2216,-4912,0
2217,-4912,0
2218,-4912,0
2219,-4912,0
2220,-4912,0
2221,-4912,0
2222,-4912,0
2223,-4912,0
2224,-4912,0
2225,-4912,0
2226,-4912,0
2227,-4912,0
2228,-4912,0
2229,-4912,0
2230,-4912,0
2231,-4912,0
2232,-4912,0
2233,-4912,0
2234,-4912,0
2235,-4912,0
2236,-4912,0
2237,-4912,0
2238,-4912,0
2239,-4912,0
2240,-4912,0
2241,-4912,0
2242,-4912,0
2243,-4912,0
2244,-4912,0
2245,-4912,0
2246,-4912,0
2247,-4912,0
2248,-4912,0
2249,-4912,0
2250,-4912,0
2251,-4912,0
2252,-4912,0
2253,-4912,0
2254,-4912,0
2255,-4912,0
2256,-4912,0
2257,-4912,0
2258,-4912,0
2259,-4912,0
2260,-4912,0
2261,-4912,0
2262,-4912,0
2263,-4912,0
2264,-4912,0
2265,-4912,0
2266,-4912,0
2267,-4912,0
2268,-4912,0
2269,-4912,0
2270,-4912,0
2271,-4912,0
2272,-4912,0
2273,-4912,0
2274,-4912,0
2275,-4912,0
2276,-4912,0
2277,-4912,0
2278,-4912,0
2279,-4912,0
2280,-4912,0
2281,-4912,0
2282,-4912,0
2283,-4912,0
2284,-4912,0
2285,-4912,0
2286,-4912,0
2287,-4912,0
2288,-4912,0
2289,-4912,0
2290,-4912,0
2291,-4912,0
2292,-4912,0
2293,-4912,0
2294,-4912,0
2295,-4912,0
2296,-4912,0
2297,-4912,0
2298,-4912,0
2299,-4912,0
2300,-4912,0
2301,-4912,0
2302,-4912,0
2303,-4912,0
2304,-4912,0
2305,-4912,0
2306,-4912,0
2307,-4912,0
2308,-4912,0
2309,-4912,0
2310,-4912,0
2311,-4912,0
2312,-4912,0
2313,-4912,0
2314,-4912,0
2315,-4912,0
2316,-4912,0
2317,-4912,0
2318,-4912,0
2319,-4912,0
2320,-4912,0
2321,-4912,0
2322,-4912,0
2323,-4912,0
2324,-4912,0
2325,-4912,0
2326,-4912,0
2327,-4912,0
2328,-4912,0
2329,-4912,0
2330,-4912,0
2331,-4912,0
2332,-4912,0
2333,-4912,0
2334,-4912,0
2335,-4912,0
2336,-4912,0
2337,-4912,0
2338,-4912,0
2339,-4912,0
2340,-4912,0
2341,-4912,0
2342,-4912,0
2343,-4912,0
2344,-4912,0
2345,-4912,0
2346,-4912,0
2347,-4912,0
2348,-4912,0
2349,-4912,0
2350,-4912,0
2351,-4912,0
2352,-4912,0
2353,-4912,0
2354,-4912,0
2355,-4912,0
2356,-4912,0
2357,-4912,0
2358,-4912,0
2359,-4912,0
2360,-4912,0
2361,-4912,0
2362,-4912,0
2363,-4912,0
2364,-4912,0
2365,-4912,0
2366,-4912,0
2367,-4912,0
2368,-4912,0
2369,-4912,0
2370,-4912,0
2371,-4912,0
2372,-4912,0
2373,-4912,0
2374,-4912,0
2375,-4912,0
2376,-4912,0
2377,-4912,0
2378,-4912,0
2379,-4912,0
2380,-4912,0
2381,-4912,0
2382,-4912,0
2383,-4912,0
2384,-4912,0
2385,-4912,0
2386,-4912,0
2387,-4912,0
2388,-4912,0
2389,-4912,0
2390,-4912,0
2391,-4912,0
2392,-4912,0
2393,-4912,0
2394,-4912,0
2395,-4912,0
2396,-4912,0
2397,-4912,0
2398,-4912,0
2399,-4912,0
2400,-4912,0
2401,-4912,0
2402,-4912,0
2403,-4912,0
2404,-4912,0
2405,-4912,0
2406,-4912,0
2407,-4912,0
2408,-4912,0
2409,-4912,0
2410,-4912,0
2411,-4912,0
2412,-4912,0
2413,-4912,0
2414,-4912,0
2415,-4912,0
2416,-4912,0
2417,-4912,0
2418,-4912,0
2419,-4912,0
2420,-4912,0
2421,-4912,0
2422,-4912,0
2423,-4912,0
2424,-4912,0
2425,-4912,0
2426,-4912,0
2427,-4912,0
2428,-4912,0
2429,-4912,0
2430,-4912,0
2431,-4912,0
2432,-4912,0
2433,-4912,0
2434,-4912,0
2435,-4912,0
2436,-4912,0
2437,-4912,0
2438,-4912,0
2439,-4912,0
2440,-4912,0
2441,-4912,0
2442,-4912,0
2443,-4912,0
2444,-4912,0
2445,-4912,0
2446,-4912,0
2447,-4912,0
2448,-4912,0
2449,-4912,0
2450,-4912,0
2451,-4912,0
2452,-4912,0
2453,-4912,0
2454,-4912,0
2455,-4912,0
2456,-4912,0
2457,-4912,0
2458,-4912,0
2459,-4912,0
2460,-4912,0
2461,-4912,0
2462,-4912,0
2463,-4912,0
2464,-4912,0
2465,-4912,0
2466,-4912,0
2467,-4912,0
2468,-4912,0
2469,-4912,0
2470,-4912,0
2471,-4912,0
2472,-4912,0
2473,-4912,0
2474,-4912,0
2475,-4912,0
2476,-4912,0
2477,-4912,0
2478,-4912,0
2479,-4912,0
2480,-4912,0
2481,-4912,0
2482,-4912,0
2483,-4912,0
2484,-4912,0
2485,-4912,0
2486,-4912,0
2487,-4912,0
2488,-4912,0
2489,-4912,0
2490,-4912,0
2491,-4912,0
2492,-4912,0
2493,-4912,0
2494,-4912,0
2495,-4912,0
2496,-4912,0
2497,-4912,0
2498,-4912,0
2499,-4912,0
2500,-4912,0
2501,-4912,0
2502,-4912,0
2503,-4912,0
2504,-4912,0
2505,-4912,0
2506,-4912,0
2507,-4912,0
2508,-4912,0
2509,-4912,0
2510,-4912,0
2511,-4912,0
2512,-4912,0
2513,-4912,0
2514,-4912,0
2515,-4912,0
2516,-4912,0
2517,-4912,0
2518,-4912,0
2519,-4912,0
2520,-4912,0
2521,-4912,0
2522,-4912,0
2523,-4912,0
2524,-4912,0
2525,-4912,0
2526,-4912,0
2527,-4912,0
2528,-4912,0
2529,-4912,0
2530,-4912,0
2531,-4912,0
2532,-4912,0
2533,-4912,0
2534,-4912,0
2535,-4912,0
2536,-4912,0
2537,-4912,0
2538,-4912,0
2539,-4912,0
2540,-4912,0
2541,-4912,0
2542,-4912,0
2543,-4912,0
2544,-4912,0
2545,-4912,0
2546,-4912,0
2547,-4912,0
2548,-4912,0
2549,-4912,0
2550,-4912,0
2551,-4912,0
2552,-4912,0
2553,-4912,0
2554,-4912,0
2555,-4912,0
2556,-4912,0
2557,-4912,0
2558,-4912,0
2559,-4912,0
2560,-4912,0
2561,-4912,0
2562,-4912,0
2563,-4912,0
2564,-4912,0
2565,-4912,0
2566,-4912,0
2567,-4912,0
2568,-4912,0
2569,-4912,0
2570,-4912,0
2571,-4912,0
2572,-4912,0
2573,-4912,0
2574,-4912,0
2575,-4912,0
2576,-4912,0
2577,-4912,0
2578,-4912,0
2579,-4912,0
2580,-4912,0
2581,-4912,0
2582,-4912,0
2583,-4912,0
2584,-4912,0
2585,-4912,0
2586,-4912,0
2587,-4912,0
2588,-4912,0
2589,-4912,0
2590,-4912,0
2591,-4912,0
2592,-4912,0
2593,-4912,0
2594,-4912,0
2595,-4912,0
2596,-4912,0
2597,-4912,0
2598,-4912,0
2599,-4912,0
2600,-4912,0
2601,-4912,0
2602,-4912,0
2603,-4912,0
2604,-4912,0
2605,-4912,0
2606,-4912,0
2607,-4912,0
2608,-4912,0
2609,-4912,0
2610,-4912,0
2611,-4912,0
2612,-4912,0
2613,-4912,0
2614,-4912,0
2615,-4912,0
2616,-4912,0
2617,-4912,0
2618,-4912,0
2619,-4912,0
2620,-4912,0
2621,-4912,0
2622,-4912,0
2623,-4912,0
2624,-4912,0
2625,-4912,0
2626,-4912,0
2627,-4912,0
2628,-4912,0
2629,-4912,0
2630,-4912,0
2631,-4912,0
2632,-4912,0
2633,-4912,0
2634,-4912,0
2635,-4912,0
2636,-4912,0
2637,-4912,0
2638,-4912,0
2639,-4912,0
2640,-4912,0
2641,-4912,0
2642,-4912,0
2643,-4912,0
2644,-4912,0
2645,-4912,0
2646,-4912,0
2647,-4912,0
2648,-4912,0
2649,-4912,0
2650,-4912,0
2651,-4912,0
2652,-4912,0
2653,-4912,0
2654,-4912,0
2655,-4912,0
2656,-4912,0
2657,-4912,0
2658,-4912,0
2659,-4912,0
2660,-4912,0
2661,-4912,0
2662,-4912,0
2663,-4912,0
2664,-4912,0
2665,-4912,0
2666,-4912,0
2667,-4912,0
2668,-4912,0
2669,-4912,0
2670,-4912,0
2671,-4912,0
2672,-4912,0
2673,-4912,0
2674,-4912,0
2675,-4912,0
2676,-4912,0
2677,-4912,0
2678,-4912,0
2679,-4912,0
2680,-4912,0
2681,-4912,0
2682,-4912,0
2683,-4912,0
2684,-4912,0
2685,-4912,0
2686,-4912,0
2687,-4912,0
2688,-4912,0
2689,-4912,0
2690,-4912,0
2691,-4912,0
2692,-4912,0
2693,-4912,0
2694,-4912,0
2695,-4912,0
2696,-4912,0
2697,-4912,0
2698,-4912,0
2699,-4912,0
2700,-4912,0
2701,-4912,0
2702,-4912,0
2703,-4912,0
2704,-4912,0
2705,-4912,0
2706,-4912,0
2707,-4912,0
2708,-4912,0
2709,-4912,0
2710,-4912,0
2711,-4912,0
2712,-4912,0
2713,-4912,0
2714,-4912,0
2715,-4912,0
2716,-4912,0
2717,-4912,0
2718,-4912,0
2719,-4912,0
2720,-4912,0
2721,-4912,0
2722,-4912,0
2723,-4912,0
2724,-4912,0
2725,-4912,0
2726,-4912,0
2727,-4912,0
2728,-4912,0
2729,-4912,0
2730,-4912,0
2731,-4912,0
2732,-4912,0
2733,-4912,0
2734,-4912,0
2735,-4912,0
2736,-4912,0
2737,-4912,0
2738,-4912,0
2739,-4912,0
2740,-4912,0
2741,-4912,0
2742,-4912,0
2743,-4912,0
2744,-4912,0
2745,-4912,0
2746,-4912,0
2747,-4912,0
2748,-4912,0
2749,-4912,0
2750,-4912,0
2751,-4912,0
2752,-4912,0
2753,-4912,0
2754,-4912,0
2755,-4912,0
2756,-4912,0
2757,-4912,0
2758,-4912,0
2759,-4912,0
2760,-4912,0
2761,-4912,0
2762,-4912,0
2763,-4912,0
2764,-4912,0
2765,-4912,0
2766,-4912,0
2767,-4912,0
2768,-4912,0
2769,-4912,0
2770,-4912,0
2771,-4912,0
2772,-4912,0
2773,-4912,0
2774,-4912,0
2775,-4912,0
2776,-4912,0
2777,-4912,0
2778,-4912,0
2779,-4912,0
2780,-4912,0
2781,-4912,0
2782,-4912,0
2783,-4912,0
2784,-4912,0
2785,-4912,0
2786,-4912,0
2787,-4912,0
2788,-4912,0
2789,-4912,0
2790,-4912,0
2791,-4912,0
2792,-4912,0
2793,-4912,0
2794,-4912,0
2795,-4912,0
2796,-4912,0
2797,-4912,0
2798,-4912,0
2799,-4912,0
2800,-4912,0
2801,-4912,0
2802,-4912,0
2803,-4912,0
2804,-4912,0
2805,-4912,0
2806,-4912,0
2807,-4912,0
2808,-4912,0
2809,-4912,0
2810,-4912,0
2811,-4912,0
2812,-4912,0
2813,-4912,0
2814,-4912,0
2815,-4912,0
2816,-4912,0
2817,-4912,0
2818,-4912,0
2819,-4912,0
2820,-4912,0
2821,-4912,0
2822,-4912,0
2823,-4912,0
2824,-4912,0
2825,-4912,0
2826,-4912,0
2827,-4912,0
2828,-4912,0
2829,-4912,0
2830,-4912,0
2831,-4912,0
2832,-4912,0
2833,-4912,0
2834,-4912,0
2835,-4912,0
2836,-4912,0
2837,-4912,1
2838,-4912,1
2839,-4912,1
2840,-4912,1
2841,-4912,1
2842,-4912,1
2843,-4912,2
2844,-4912,2
2845,-4912,2
2846,-4912,2
2847,-4912,2
2848,-4912,2
2849,-4912,2
2850,-4912,3
2851,-4912,3
2852,-4912,3
2853,-4912,3
2854,-4912,3
2855,-4912,3
2856,-4912,4
2857,-4912,4
2858,-4912,4
2859,-4912,4
2860,-4912,4
2861,-4912,4
2862,-4912,5
2863,-4912,5
2864,-4912,5
2865,-4912,5
2866,-4912,5
2867,-4912,5
2868,-4912,6
2869,-4912,6
2870,-4912,6
2871,-4912,6
2872,-4912,6
2873,-4912,6
2874,-4912,7
2875,-4912,7
2876,-4912,7
2877,-4912,7
2878,-4912,7
2879,-4912,7
2880,-4912,8
2881,-4912,8
2882,-4912,8
2883,-4912,8
2884,-4912,8
2885,-4912,8
2886,-4912,9
2887,-4912,9
2888,-4912,9
2889,-4912,9
2890,-4912,9
2891,-4912,9
2892,-4912,10
2893,-4912,10
2894,-4912,10
2895,-4912,10
2896,-4912,10
2897,-4912,10
2898,-4912,11
2899,-4912,11
2900,-4912,11
2901,-4912,11
2902,-4912,11
2903,-4912,11
2904,-4912,11
2905,-4912,12
2906,-4912,12
2907,-4912,12
2908,-4912,12
2909,-4912,12
2910,-4912,12
2911,-4912,13
2912,-4912,13
2913,-4912,13
2914,-4912,13
2915,-4912,13
2916,-4912,13
2917,-4912,14
2918,-4912,14
2919,-4912,14
2920,-4912,14
2921,-4912,14
2922,-4912,14
2923,-4912,15
2924,-4912,15
2925,-4912,15
2926,-4912,15
2927,-4912,15
2928,-4912,15
2929,-4912,16
2930,-4912,16
2931,-4912,16
2932,-4912,16
2933,-4912,16
2934,-4912,16
2935,-4912,17
2936,-4912,17
2937,-4912,17
2938,-4912,17
2939,-4912,17
2940,-4912,17
2941,-4912,18
2942,-4912,18
2943,-4912,18
2944,-4912,18
2945,-4912,18
2946,-4912,18
2947,-4912,19
2948,-4912,19
2949,-4912,19
2950,-4912,19
2951,-4912,19
2952,-4912,19
2953,-4912,20
2954,-4912,20
2955,-4912,20
2956,-4912,20
2957,-4912,20
2958,-4912,20
2959,-4912,20
2960,-4912,21
2961,-4912,21
2962,-4912,21
2963,-4912,21
2964,-4912,21
2965,-4912,21
2966,-4912,22
2967,-4912,22
2968,-4912,22
2969,-4912,22
2970,-4912,22
2971,-4912,22
2972,-4912,23
2973,-4912,23
2974,-4912,23
2975,-4912,23
2976,-4912,23
2977,-4912,23
2978,-4912,24
2979,-4912,24
2980,-4912,24
2981,-4912,24
2982,-4912,24
2983,-4912,24
2984,-4912,25
2985,-4912,25
2986,-4912,25
2987,-4912,25
2988,-4912,25
2989,-4912,25
2990,-4912,26
2991,-4912,26
2992,-4912,26
2993,-4912,26
2994,-4912,26
2995,-4912,26
2996,-4912,27
2997,-4912,27
2998,-4912,27
2999,-4912,27
3000,-4912,27
3001,-4912,27
3002,-4912,28
3003,-4912,28
3004,-4912,28
3005,-4912,28
3006,-4912,28
3007,-4912,28
3008,-4912,29
3009,-4912,29
3010,-4912,29
3011,-4912,29
3012,-4912,29
3013,-4912,29
3014,-4912,29
3015,-4912,30
3016,-4912,30
3017,-4912,30
3018,-4912,30
3019,-4912,30
3020,-4912,30
3021,-4912,31
3022,-4912,31
3023,-4912,31
3024,-4912,31
3025,-4912,31
3026,-4912,31
3027,-4912,32
3028,-4912,32
3029,-4912,32
3030,-4912,32
3031,-4912,32
3032,-4912,32
3033,-4912,33
3034,-4912,33
3035,-4912,33
3036,-4912,33
3037,-4912,33
3038,-4912,33
3039,-4912,34
3040,-4912,34
3041,-4912,34
3042,-4912,34
3043,-4912,34
3044,-4912,34
3045,-4912,35
3046,-4912,35
3047,-4912,35
3048,-4912,35
3049,-4912,35
3050,-4912,35
3051,-4912,36
3052,-4912,36
3053,-4912,36
3054,-4912,36
3055,-4912,36
3056,-4912,36
3057,-4912,37
3058,-4912,37
3059,-4912,37
3060,-4912,37
3061,-4912,37
3062,-4912,37
3063,-4912,38
3064,-4912,38
3065,-4912,38
3066,-4912,38
3067,-4912,38
3068,-4912,38
3069,-4912,38
3070,-4912,39
3071,-4912,39
3072,-4912,39
3073,-4912,39
3074,-4912,39
3075,-4912,39
3076,-4912,40
3077,-4912,40
3078,-4912,40
3079,-4912,40
3080,-4912,40
3081,-4912,40
3082,-4912,41
3083,-4912,41
3084,-4912,41
3085,-4912,41
3086,-4912,41
3087,-4912,41
3088,-4912,42
3089,-4912,42
3090,-4912,42
3091,-4912,42
3092,-4912,42
3093,-4912,42
3094,-4912,43
3095,-4912,43
3096,-4912,43
3097,-4912,43
3098,-4912,43
3099,-4912,43
3100,-4912,44
3101,-4912,44
3102,-4912,44
3103,-4912,44
3104,-4912,44
3105,-4912,44
3106,-4912,45
3107,-4912,45
3108,-4912,45
3109,-4912,45
3110,-4912,45
3111,-4912,45
3112,-4912,46
3113,-4912,46
3114,-4912,46
3115,-4912,46
3116,-4912,46
3117,-4912,46
3118,-4912,47
3119,-4912,47
3120,-4912,47
3121,-4912,47
3122,-4912,47
3123,-4912,47
3124,-4912,47
3125,-4912,48
3126,-4912,48
3127,-4912,48
3128,-4912,48
3129,-4912,48
3130,-4912,48
3131,-4912,49
3132,-4912,49
3133,-4912,49
3134,-4912,49
3135,-4912,49
3136,-4912,49
3137,-4912,50
3138,-4912,50
3139,-4912,50
3140,-4912,50
3141,-4912,50
3142,-4912,50
3143,-4912,51
3144,-4912,51
3145,-4912,51
3146,-4912,51
3147,-4912,51
3148,-4912,51
3149,-4912,52
3150,-4912,52
3151,-4912,52
3152,-4912,52
3153,-4912,52
3154,-4912,52
3155,-4912,53
3156,-4912,53
3157,-4912,53
3158,-4912,53
3159,-4912,53
3160,-4912,53
3161,-4912,54
3162,-4912,54
3163,-4912,54
3164,-4912,54
3165,-4912,54
3166,-4912,54
3167,-4912,55
3168,-4912,55
3169,-4912,55
3170,-4912,55
3171,-4912,55
3172,-4912,55
3173,-4912,56
3174,-4912,56
3175,-4912,56
3176,-4912,56
3177,-4912,56
3178,-4912,56
3179,-4912,56
3180,-4912,57
3181,-4912,57
3182,-4912,57
3183,-4912,57
3184,-4912,57
3185,-4912,57
3186,-4912,58
3187,-4912,58
3188,-4912,58
3189,-4912,58
3190,-4912,58
3191,-4912,58
3192,-4912,59
3193,-4912,59
3194,-4912,59
3195,-4912,59
3196,-4912,59
3197,-4912,59
3198,-4912,60
3199,-4912,60
3200,-4912,60
3201,-4912,60
3202,-4912,60
3203,-4912,60
3204,-4912,61
3205,-4912,61
3206,-4912,61
